longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income;churn
3,13;0;25,06;Нет;Бесплатный;CC;63;Женский;Женат;2;84342,2;0
25,5;0;5,35;Да;Бюджетный;CC;34;Женский;Одинокий;1;33671;0
29,89;0,85;38,43;Да;Бюджетный;CC;85;Мужской;Одинокий;1;91100,6;0
0,27;0;25,79;Нет;Бесплатный;CC;70;Мужской;Одинокий;2;14799,8;0
20,7;0;5,17;Нет;Бюджетный;CH;35;Мужской;Женат;2;42623,5;0
17,9;0;20,89;Нет;Бесплатный;CC;40;Мужской;Женат;0;77717,1;0
27,33;7,42;112,31;Нет;Бюджетный;CC;53;Мужской;Одинокий;2;8854,31;1
0;0;1,06;Нет;Бесплатный;CH;26;Женский;Женат;1;81295,5;1
16,17;0;6,11;Нет;Бесплатный;CC;50;Женский;Женат;2;11458,4;0
18,19;0;19,46;Да;Бесплатный;Auto;81;Женский;Женат;1;77622,9;1
24,39;0;48,38;Да;Бесплатный;CC;51;Женский;Женат;1;53676,8;1
25,36;0;51,25;Нет;Бюджетный;Auto;26;Мужской;Одинокий;1;72649,3;0
15,31;0;8,55;Нет;Бюджетный;CC;49;Мужской;Одинокий;1;63230,3;0
25,23;0,94;65,51;Да;Бюджетный;CC;47;Женский;Женат;1;7071,46;1
26,67;0;71,98;Нет;Бюджетный;CC;73;Женский;Женат;0;76660,7;0
3,28;0;133,67;Нет;Бесплатный;CC;92;Мужской;Женат;2;24344,1;0
5,72;0;404,42;Нет;Бесплатный;CC;67;Женский;Одинокий;1;91347,1;1
6,25;0;72,56;Нет;Бесплатный;Auto;26;Женский;Женат;0;57372,4;0
20,92;0;9,01;Да;Бюджетный;Auto;72;Женский;Одинокий;1;73338;0
16,53;0;16,49;Нет;Бесплатный;CC;56;Мужской;Одинокий;0;4841,33;0
20,8;0;36,82;Нет;Бюджетный;CC;55;Женский;Женат;0;28528;0
8,26;0;41,11;Да;Бесплатный;Auto;44;Мужской;Одинокий;2;31264,5;0
0;0;1,18;Да;Бесплатный;Auto;87;Мужской;Одинокий;1;85705,8;0
14,39;0;8,04;Нет;Бюджетный;CC;79;Женский;Одинокий;2;15688,5;1
0,72;0;28,7;Нет;Бесплатный;Auto;97;Мужской;Одинокий;0;75854,9;0
26,86;0;213,18;Нет;Бесплатный;CC;86;Мужской;Женат;2;78801,2;0
6,23;0;21,44;Нет;Бюджетный;CC;55;Женский;Одинокий;0;43734,1;0
6,57;7;82,37;Да;Бюджетный;Auto;64;Женский;Одинокий;1;53357,2;1
26,68;0,67;11,05;Нет;Бесплатный;CC;67;Женский;Одинокий;1;96519,1;1
19,96;9,9;101,09;Да;Бюджетный;CC;66;Мужской;Одинокий;0;57122,2;1
0;0;2,71;Нет;Бесплатный;CH;42;Женский;Женат;1;82666,3;1
0;0;0,4;Нет;Бюджетный;CC;40;Женский;Женат;1;50290,7;1
15,81;3,05;45,12;Нет;Бесплатный;CC;35;Мужской;Женат;2;18345,3;1
2,71;0;115,74;Нет;Бесплатный;Auto;53;Женский;Женат;2;64546,4;0
9,89;0;53,09;Нет;Бюджетный;CC;59;Женский;Женат;0;91427,2;1
13,3;2,88;56,44;Нет;Бюджетный;CC;42;Мужской;Женат;0;18552,7;1
14,74;0;147,29;Да;Бюджетный;CC;19;Женский;Женат;1;16915,2;1
0;0;3,93;Нет;Бюджетный;CC;88;Женский;Женат;2;58807,5;1
24,75;1,48;62,63;Да;Бесплатный;CH;45;Женский;Одинокий;0;50290,7;1
0,44;0;122,38;Нет;Бесплатный;Auto;74;Мужской;Одинокий;1;94449,5;0
23,17;0;87,4;Да;Бюджетный;CC;21;Женский;Одинокий;2;21709,7;1
0;0;2,71;Нет;Бесплатный;CH;42;Женский;Женат;1;82666,3;1
0;0;1,96;Да;Бюджетный;CC;45;Женский;Одинокий;0;45057,1;1
24,29;0;13,73;Нет;Бюджетный;Auto;62;Мужской;Одинокий;2;49059,4;0
0;0;0,08;Да;Бесплатный;CC;51;Женский;Женат;1;62990,7;1
17,62;6,41;116,81;Нет;Бесплатный;CC;32;Женский;Женат;2;18913,2;1
1,89;0;13,16;Нет;Бесплатный;CC;43;Женский;Одинокий;0;96854,3;1
6,25;0;24,72;Нет;Бесплатный;CC;27;Женский;Одинокий;2;13094,8;1
0;0;0,8;Да;Бюджетный;Auto;63;Женский;Женат;0;88791,5;1
0;0;1,52;Нет;Бесплатный;Auto;18;Мужской;Одинокий;2;11691,2;1
2,54;0;52,65;Да;Бесплатный;CC;65;Женский;Женат;0;10391,1;1
14,39;0;8,04;Нет;Бюджетный;CC;79;Женский;Одинокий;2;15688,5;1
0,34;0;10,98;Нет;Бюджетный;CC;42;Мужской;Одинокий;1;93645,3;0
1,52;0;94,98;Нет;Бюджетный;CC;61;Женский;Женат;0;10878,5;1
8,12;0;33,23;Да;Бюджетный;CC;60;Мужской;Женат;2;67933,8;0
23,99;4,35;39,56;Нет;Бесплатный;Auto;79;Женский;Женат;0;2759,49;1
5,32;0;69,58;Да;Бюджетный;CC;42;Мужской;Женат;0;42639,1;0
23,41;0;85,22;Да;Бесплатный;CH;89;Мужской;Одинокий;0;51669;0
20,77;0;38,15;Нет;Бесплатный;Auto;71;Мужской;Одинокий;1;37248,6;0
0;0;1,48;Да;Бесплатный;CC;53;Женский;Одинокий;1;23526,2;1
28,05;0;66,65;Да;Бесплатный;CC;20;Мужской;Одинокий;1;44469,6;0
0;0;4,98;Нет;Бюджетный;CC;96;Мужской;Одинокий;1;86711,3;1
26,69;0;9,67;Нет;Бесплатный;CC;79;Женский;Одинокий;1;94278,7;0
16,81;0;80,19;Да;Бесплатный;Auto;71;Женский;Женат;0;45444;0
6,25;0;24,72;Нет;Бесплатный;CC;27;Женский;Одинокий;2;13094,8;1
9,65;0;108,82;Да;Бесплатный;CH;58;Женский;Женат;2;81711,9;1
11,97;0;30,63;Да;Бюджетный;Auto;61;Мужской;Женат;0;95132,7;0
0;0;0,83;Нет;Бюджетный;Auto;75;Женский;Женат;2;49561;1
24,25;0;5,21;Нет;Бюджетный;CH;80;Мужской;Женат;2;95448,6;0
29,8;9,9;216,3;Нет;Бесплатный;Auto;19;Мужской;Одинокий;0;5930,86;1
17,21;8,94;138,05;Да;Бесплатный;CC;42;Мужской;Одинокий;0;37661;0
11,02;0;49,41;Нет;Бюджетный;CH;94;Мужской;Женат;1;76213,2;0
20,27;0;102,86;Да;Бюджетный;CH;90;Женский;Женат;0;91620,6;0
2,12;0;145,64;Нет;Бюджетный;CC;68;Мужской;Одинокий;1;92426,5;0
16,32;0;26,29;Нет;Бюджетный;CH;37;Мужской;Женат;0;43235,5;0
17,42;0;31,48;Нет;Бюджетный;CH;41;Мужской;Женат;0;63985;0
7,89;0;21,73;Да;Бесплатный;CC;46;Мужской;Женат;0;93996,8;0
0;0;3,45;Да;Бюджетный;CH;49;Женский;Одинокий;0;45818,7;1
6,53;0;13,85;Да;Бесплатный;CH;27;Мужской;Женат;2;16875,9;1
20,76;0;43,3;Нет;Бюджетный;CC;64;Женский;Женат;2;25796,5;1
27,99;0;11,63;Нет;Бесплатный;CC;57;Женский;Женат;1;4875,25;1
18,9;0;33,32;Нет;Бесплатный;CC;95;Мужской;Женат;0;585,79;0
17,28;0;8,99;Нет;Бесплатный;CC;24;Женский;Женат;1;33065;1
1,83;0;34,3;Нет;Бюджетный;CC;46;Мужской;Женат;0;82196,6;0
25,59;0,7;49,27;Нет;Бюджетный;CC;76;Женский;Женат;1;349,09;1
29,35;0;20,09;Нет;Бесплатный;CC;57;Женский;Женат;1;50290,7;1
16,16;6,1;13,83;Да;Бюджетный;CC;31;Женский;Женат;1;99485,3;0
14,61;0;74,73;Нет;Бюджетный;CC;68;Женский;Женат;2;50290,7;1
15,09;0;56,9;Нет;Бесплатный;Auto;19;Женский;Женат;0;68987,5;0
22,73;0;10,91;Нет;Бюджетный;CH;86;Женский;Женат;2;36090,7;1
13,16;0;35,87;Да;Бесплатный;CC;21;Мужской;Женат;2;61825,5;0
18,13;0;83,88;Да;Бесплатный;Auto;85;Мужской;Одинокий;1;75991,2;0
26,78;0;40,47;Нет;Бюджетный;CC;63;Женский;Одинокий;1;83977,6;1
13,12;0;43,96;Нет;Бюджетный;CC;75;Женский;Женат;0;16814,1;0
23,9;0;19,67;Да;Бюджетный;CH;29;Женский;Женат;2;79960;0
0;0;3,51;Нет;Бесплатный;CC;50;Женский;Одинокий;0;44785,4;1
7,73;0;89,81;Нет;Бюджетный;CC;95;Мужской;Женат;1;58167,3;0
0;0;0,84;Да;Бесплатный;CH;22;Мужской;Одинокий;1;15434,3;1
20,62;0,1;69,55;Нет;Бюджетный;CC;31;Мужской;Одинокий;1;28464;0
16,38;0;9,73;Нет;Бюджетный;CC;63;Женский;Одинокий;0;3902,04;0
9,36;0;15,76;Нет;Бюджетный;CH;19;Мужской;Женат;2;22567,9;0
8,38;0;16,44;Нет;Бюджетный;CC;58;Мужской;Женат;2;61334,8;0
0;0;2,78;Нет;Бесплатный;CC;50;Мужской;Женат;0;33043,1;1
27,26;0;69,37;Нет;Бесплатный;Auto;57;Женский;Женат;1;36016,9;1
25,5;0;5,35;Да;Бюджетный;CC;34;Женский;Одинокий;1;33671;0
7,75;0;6,21;Нет;Бюджетный;CC;69;Мужской;Женат;0;95405,7;0
13,87;0;5,05;Нет;Бюджетный;CH;39;Мужской;Одинокий;1;50126,8;0
23,62;0;84,73;Нет;Бесплатный;CC;29;Мужской;Женат;2;21288,3;1
5,14;0;44,81;Да;Бюджетный;CC;20;Женский;Женат;2;3628,78;0
15,29;0;52,28;Нет;Бюджетный;CC;44;Мужской;Женат;1;91008,7;0
12,06;0;27,39;Да;Бесплатный;Auto;41;Женский;Женат;1;3920,43;0
16,65;0;130,56;Да;Бюджетный;CC;56;Мужской;Одинокий;1;98533,3;0
16,44;0;77,76;Да;Бюджетный;CC;74;Женский;Женат;2;87844,8;1
7,67;0;83,08;Нет;Бесплатный;Auto;47;Мужской;Женат;2;90070,5;0
3,97;0;169,07;Нет;Бюджетный;CC;40;Женский;Женат;2;91051;1
8,37;0;20,71;Да;Бесплатный;CC;62;Мужской;Женат;2;64283,2;0
6,57;7;82,37;Да;Бюджетный;Auto;64;Женский;Одинокий;1;53357,2;1
9,58;0;241,72;Да;Бесплатный;CC;88;Женский;Одинокий;1;46056,8;0
15,19;0;24,55;Да;Бюджетный;CC;30;Мужской;Женат;0;15819,6;0
24,15;0;13;Нет;Бюджетный;CC;27;Мужской;Одинокий;1;16712,9;1
8,39;0;26,48;Нет;Бесплатный;Auto;91;Женский;Женат;0;82001,8;0
15,31;0;8,55;Нет;Бюджетный;CC;49;Мужской;Одинокий;1;63230,3;0
1,83;0;34,3;Нет;Бюджетный;CC;46;Мужской;Женат;0;82196,6;0
26,73;0;57,17;Нет;Бесплатный;CC;76;Мужской;Одинокий;1;57091,6;0
16,77;0;16,36;Да;Бюджетный;Auto;84;Мужской;Одинокий;0;34148,6;0
25,42;0;56,09;Да;Бюджетный;CH;34;Женский;Одинокий;0;91147,5;0
0;0;2,14;Нет;Бесплатный;Auto;58;Мужской;Одинокий;2;17371;0
26,67;0;71,98;Нет;Бюджетный;CC;73;Женский;Женат;0;76660,7;0
8,79;0;23,94;Нет;Бюджетный;Auto;62;Мужской;Одинокий;2;10219;0
13,3;7,38;38,69;Нет;Бюджетный;CC;65;Женский;Женат;1;23947,8;1
29,06;0;46,27;Нет;Бюджетный;Auto;23;Женский;Одинокий;1;55844,7;0
9,44;0;80,65;Нет;Бюджетный;CH;82;Женский;Одинокий;1;79009,7;0
24,89;0;28,82;Нет;Бюджетный;CC;22;Мужской;Одинокий;1;27778,2;1
5,17;0;11,14;Нет;Бесплатный;Auto;85;Женский;Женат;2;69730,9;1
16,14;0;56,41;Да;Бесплатный;Auto;90;Мужской;Женат;0;60550,5;0
7,26;6,12;184,53;Нет;Бесплатный;CH;82;Мужской;Одинокий;0;48841,4;1
29,42;0;332,46;Нет;Бюджетный;CC;62;Мужской;Женат;2;17888,7;0
26,73;0;57,17;Нет;Бесплатный;CC;76;Мужской;Одинокий;1;57091,6;0
12,89;0;53,82;Да;Бесплатный;Auto;66;Женский;Женат;2;67239,4;1
1,58;0;19,98;Нет;Бесплатный;CC;52;Мужской;Одинокий;0;84112,6;0
14,88;8,36;15,8;Нет;Бюджетный;CC;44;Женский;Женат;0;31561,5;1
0;0;3,4;Нет;Бесплатный;Auto;49;Женский;Одинокий;0;23660,3;1
24,03;0;129,43;Да;Бесплатный;CC;90;Мужской;Одинокий;0;8513,14;0
0;0;3,61;Нет;Бюджетный;CC;33;Мужской;Женат;2;42763,7;0
10,27;1,67;29,64;Нет;Бесплатный;CC;20;Мужской;Женат;0;69444,5;1
17,46;0;12,45;Нет;Бесплатный;CH;82;Мужской;Одинокий;0;37498,2;0
4,27;0;57,62;Нет;Бюджетный;CH;54;Женский;Женат;0;37389,2;1
1,64;0;5,92;Нет;Бюджетный;CH;40;Мужской;Одинокий;1;66296,1;0
12,46;0;65,4;Да;Бюджетный;CC;33;Мужской;Женат;1;78877,5;0
3,71;0;10,22;Нет;Бесплатный;Auto;88;Женский;Одинокий;2;10764,6;1
22,08;0;13,82;Нет;Бесплатный;CC;57;Мужской;Одинокий;1;41153,9;0
6,76;0;25,01;Нет;Бесплатный;CH;88;Мужской;Одинокий;1;49176,2;0
0;0;1,86;Нет;Бюджетный;CH;63;Мужской;Одинокий;0;37120;1
29,2;0,02;29,39;Нет;Бюджетный;CC;40;Мужской;Женат;2;24329,4;0
4,47;0;32,91;Да;Бюджетный;Auto;83;Мужской;Женат;1;71000,5;0
11,87;0;20,85;Нет;Бесплатный;CH;25;Мужской;Женат;0;94451,7;0
4,05;1,16;93,47;Да;Бесплатный;CC;65;Женский;Одинокий;0;35219,6;1
22,09;0;15,17;Да;Бесплатный;CH;56;Мужской;Женат;1;24626;0
13,67;0;38,27;Да;Бесплатный;CH;78;Мужской;Одинокий;0;54670,4;0
29,36;0;13,79;Да;Бесплатный;CH;40;Мужской;Одинокий;2;33373,9;0
3,24;0;42,3;Да;Бюджетный;CC;71;Женский;Женат;0;67812,8;1
28,33;0;10,85;Нет;Бюджетный;Auto;48;Женский;Женат;2;95429,7;1
1,58;0;19,98;Нет;Бесплатный;CC;52;Мужской;Одинокий;0;84112,6;0
29,04;0;8,28;Нет;Бюджетный;CC;56;Мужской;Женат;1;7330,68;0
10,8;0;42,79;Нет;Бюджетный;CC;87;Мужской;Одинокий;1;22718,6;0
19,73;0;71,32;Да;Бесплатный;CC;81;Женский;Женат;1;70052;1
11,57;0;70,89;Нет;Бесплатный;CC;53;Мужской;Одинокий;1;76394;0
15,92;0;6,32;Да;Бюджетный;Auto;44;Мужской;Женат;2;57430,5;0
12,95;0;17,63;Нет;Бесплатный;Auto;93;Мужской;Женат;0;60325,9;0
8,03;0;46,13;Нет;Бюджетный;CC;97;Женский;Женат;0;2902,34;1
4,27;0;57,62;Нет;Бюджетный;CH;54;Женский;Женат;0;37389,2;1
18,97;0;40,78;Нет;Бесплатный;Auto;33;Мужской;Женат;2;80385,4;0
22,44;0;41,71;Да;Бюджетный;CC;30;Мужской;Одинокий;2;23464;0
25,11;8,39;38,65;Да;Бесплатный;Auto;82;Женский;Одинокий;0;65670;0
5,49;0;65,43;Нет;Бюджетный;Auto;19;Женский;Женат;1;99261,8;0
16,53;0;16,49;Нет;Бесплатный;CC;56;Мужской;Одинокий;0;4841,33;0
10,89;0;26,75;Нет;Бесплатный;CH;58;Мужской;Женат;0;88811;0
9,06;0;34,62;Нет;Бюджетный;CC;69;Женский;Женат;2;22925,1;1
17,79;0;9,55;Нет;Бесплатный;CC;96;Мужской;Одинокий;2;29835,9;0
0;0;2,36;Нет;Бюджетный;CC;81;Мужской;Женат;0;23289,7;1
16,22;0;53,96;Нет;Бесплатный;CC;43;Мужской;Женат;1;35827,5;0
10,85;0;161,39;Да;Бюджетный;CC;41;Женский;Женат;0;57307,1;1
27,09;0;39,74;Нет;Бюджетный;CC;35;Женский;Женат;0;77680;0
3,35;9,61;136,89;Нет;Бюджетный;CH;68;Мужской;Одинокий;1;57322,1;1
17,44;0;28,42;Нет;Бесплатный;CC;55;Женский;Женат;0;67720,2;1
28,92;0;28,71;Нет;Бюджетный;Auto;76;Мужской;Женат;2;24855,7;0
13,56;0;35,84;Нет;Бесплатный;Auto;77;Мужской;Женат;2;68704,3;0
10,88;0;47,66;Да;Бюджетный;CC;94;Женский;Одинокий;2;49724,1;1
2,06;0;16,6;Нет;Бесплатный;CH;28;Мужской;Одинокий;2;39700,3;1
29,89;0,85;38,43;Да;Бюджетный;CC;85;Мужской;Одинокий;1;91100,6;0
0;0;2,61;Нет;Бесплатный;CC;40;Женский;Одинокий;1;1302,4;1
13,45;0;21,09;Нет;Бесплатный;Auto;77;Мужской;Одинокий;0;73850;0
21,08;9,42;6,38;Да;Бюджетный;CH;55;Мужской;Одинокий;2;50050,5;1
4,45;7,27;296,63;Да;Бесплатный;CH;46;Женский;Женат;0;34437,2;1
23,66;7,94;61;Нет;Бюджетный;Auto;49;Мужской;Женат;1;20478,6;1
0,58;0;203,52;Нет;Бесплатный;CC;67;Женский;Женат;2;88177,1;1
21,11;0;25,9;Нет;Бесплатный;CH;56;Мужской;Женат;0;55501,6;0
10,69;0;183,14;Да;Бюджетный;CC;30;Мужской;Женат;2;25298,6;0
11,7;0;13,94;Да;Бюджетный;CH;54;Мужской;Одинокий;0;84754,4;0
29,42;0;54,63;Нет;Бюджетный;CC;81;Мужской;Одинокий;1;97205,2;0
2,4;0;57,13;Нет;Бесплатный;Auto;39;Мужской;Женат;0;110,28;0
9,39;0;21,32;Да;Бесплатный;CC;33;Женский;Женат;1;33967,7;0
6,23;0;16,03;Да;Бюджетный;CC;58;Мужской;Женат;1;99619,9;0
27,97;0;58,09;Нет;Бюджетный;Auto;62;Женский;Одинокий;2;28787,4;0
28,82;0;97,05;Нет;Бесплатный;CC;25;Мужской;Одинокий;1;24141,5;0
