Customer Lifetime Value;Income;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Response
2677.279707;0;72;29;86;0;1;0
6877.817669;0;96;25;71;0;6;0
5714.232848;79719;71;12;87;0;6;0
4929.549699;25632;63;27;52;0;7;1
10484.91535;61108;89;22;93;0;2;1
9490.406534;0;137;34;77;0;4;0
7805.31287;21073;106;25;54;1;3;1
21274.34205;17932;79;8;38;0;2;0
5838.89915;81082;73;5;85;0;4;1
2677.495763;71684;66;7;17;0;1;0
2374.798861;57338;61;8;48;0;1;0
22103.5072;0;102;35;48;0;2;1
2427.770513;24409;62;4;13;0;1;0
7294.40195;83488;90;14;20;0;3;0
11360.46496;0;104;29;7;0;2;0
2811.956395;62537;71;19;64;1;1;0
4386.277558;10621;67;28;22;0;5;1
6446.918637;43478;80;27;79;0;9;0
8427.172486;46503;215;4;21;1;1;1
5290.127299;27179;66;8;91;0;9;0
5592.455266;62229;70;13;26;0;5;0
18892.19767;0;92;34;39;1;2;0
13623.62257;67060;126;1;85;4;2;0
25464.82059;13663;97;1;66;0;2;1
2175.624856;0;63;5;79;0;1;0
6699.222525;0;99;21;35;1;4;0
9043.678095;97745;113;10;64;0;5;0
4369.041685;26026;116;1;76;1;1;0
51337.90677;72794;164;3;47;1;2;0
28699.89392;47730;91;12;52;0;2;0
4270.034394;0;122;27;2;0;1;1
5345.994644;0;72;6;67;0;8;0
4774.747415;0;70;20;81;0;9;0
14727.50526;97785;73;35;36;0;2;0
4755.47946;0;66;27;89;0;3;0
3436.134281;30817;88;25;43;0;1;1
8355.774443;64502;70;22;49;0;2;0
3412.566597;30335;87;17;42;0;1;0
6185.337641;21020;80;1;36;0;4;0
8456.722498;84574;70;13;75;0;2;0
3021.938522;0;84;26;37;0;1;0
6966.142868;0;93;28;3;0;8;0
10083.48688;11828;90;18;84;0;2;1
2539.990699;54889;63;32;94;0;1;0
8456.455313;89918;105;15;72;0;9;0
26576.31541;87002;110;27;30;0;2;0
10963.95723;55687;276;33;91;0;1;1
9671.98323;17103;87;24;29;0;2;0
1898.683686;0;70;17;20;5;1;0
8595.146838;28441;73;10;98;0;2;0
5532.753182;91212;69;9;92;0;6;0
9371.773682;66325;117;10;10;0;5;0
3975.321516;67895;101;25;27;4;1;0
4456.016549;29550;114;16;70;1;1;0
3495.891476;10275;97;10;8;0;1;0
8512.13221;61725;106;7;70;0;6;0
4650.063763;28215;65;15;26;0;3;1
13523.12989;10563;121;20;10;0;2;0
4422.409799;0;62;10;97;0;3;0
7320.98824;99722;61;6;48;0;2;0
7031.463693;16224;93;13;55;0;9;0
5123.484988;72096;64;24;92;0;5;0
9050.756606;63800;113;9;43;0;4;0
10963.95723;55687;276;33;91;0;1;1
6039.020697;0;89;6;49;1;3;0
2108.493744;0;61;8;91;0;1;0
9875.092794;29598;87;2;70;0;2;0
6928.601611;22907;180;13;86;2;1;0
14318.44839;22697;186;35;39;1;8;0
5107.071054;70174;64;18;80;0;7;0
17223.89108;85378;107;7;4;0;2;0
7516.831717;31477;94;22;77;0;3;0
5389.499465;66429;136;35;93;0;1;1
6275.155361;0;90;15;55;0;3;0
4722.237214;0;65;29;32;0;3;0
6282.317743;0;172;23;6;0;1;0
7986.191274;74217;100;35;3;0;6;0
6503.219978;46298;88;11;82;3;4;0
4881.753428;0;135;0;86;0;1;0
2514.59196;43860;65;15;58;0;1;1
7955.442668;0;69;11;5;0;2;0
4809.21696;48029;61;7;52;0;9;0
9696.548818;86830;123;18;5;0;3;0
8709.321889;0;77;29;21;0;2;0
2858.452328;40706;71;30;96;0;1;0
5233.949019;69231;65;19;7;0;9;0
13494.76017;0;132;13;33;0;2;0
6870.607058;0;105;5;87;0;3;0
5652.72374;16171;74;8;36;0;4;0
2345.262087;51397;61;20;61;0;1;0
19688.31898;83879;69;3;66;0;2;0
7247.206475;63267;92;22;31;0;8;0
6085.304178;44712;82;19;14;2;8;0
5480.070226;59311;69;8;38;0;9;0
6876.309925;81957;86;23;76;0;4;0
5368.887709;59601;67;28;2;0;6;0
8283.066678;71034;103;26;15;0;3;0
5384.671725;13103;72;21;32;0;7;0
3508.569533;20978;98;19;96;1;1;1
8427.172486;46503;215;4;21;1;1;1
4553.809528;61064;113;32;77;0;1;0
4318.433036;17572;110;0;35;0;1;0
14091.19449;99823;116;2;64;0;2;0
8693.631249;17453;118;12;70;1;9;0
6661.181553;55663;166;19;63;0;1;0
2654.380994;73196;66;0;93;1;1;0
4428.031583;58577;110;6;62;0;1;1
5738.277584;88055;71;11;37;0;6;0
5815.049178;0;80;17;96;0;5;0
4425.905071;80892;110;15;76;0;1;0
2574.020376;34990;65;23;73;0;1;1
2832.513487;37124;72;4;17;0;1;0
4876.315707;22236;62;3;45;0;4;0
5181.620895;97131;64;5;80;0;6;1
5947.215835;67760;74;19;19;0;3;0
2563.863345;0;69;13;74;0;1;0
15144.40954;0;62;6;44;1;2;0
5558.304507;37473;70;0;92;0;3;0
8109.364607;32314;68;17;77;0;2;0
15638.57599;49214;102;0;82;3;2;0
8334.317162;49851;69;27;85;1;2;0
10418.31143;27951;91;32;4;0;2;0
6846.150323;0;95;13;20;0;5;1
9403.875138;56410;117;13;73;0;3;0
16985.49688;22497;212;15;71;0;7;0
21101.21422;61347;106;27;66;0;2;0
2914.955295;37803;74;26;51;0;1;0
8593.866533;91276;105;14;4;0;4;0
6861.745956;30816;87;10;43;0;4;0
2680.900678;41968;67;11;96;0;1;0
15797.98978;35754;199;21;54;0;3;0
2863.312165;36706;71;4;45;0;1;0
30061.69259;48258;249;12;86;0;2;0
10682.7619;52965;134;6;77;3;4;0
2746.90319;0;84;25;44;0;1;0
2388.949198;0;65;8;5;0;1;0
13776.74135;62634;116;10;89;0;2;0
17263.64048;96917;61;24;2;0;2;0
4669.22664;76157;116;15;80;0;1;1
4673.196379;53219;117;24;36;0;1;0
4347.591949;81412;109;1;29;0;1;0
33873.18123;59744;105;1;79;0;2;0
9100.787395;38898;117;26;68;0;3;0
6358.251692;0;94;19;98;2;4;0
2628.468543;99961;66;6;54;2;1;0
7193.101159;30886;91;7;53;0;4;0
5039.869278;35984;128;7;68;3;1;0
3962.825542;0;125;27;97;4;1;0
6425.709981;0;181;13;16;0;1;0
15672.69696;0;139;4;35;0;2;0
3237.996209;60244;83;3;72;3;1;1
12992.27561;0;72;8;61;0;2;0
22217.96796;37553;187;34;7;0;2;0
4931.258363;0;73;24;47;0;3;0
4330.38602;60475;107;9;18;0;1;1
8296.176276;0;111;3;59;0;9;0
8334.359986;0;136;7;61;2;3;0
5348.071007;25545;69;19;49;0;9;0
2398.740007;24182;66;12;32;0;1;0
6622.05254;80979;84;32;27;2;3;0
4155.946211;0;62;8;20;0;7;0
8430.059143;0;74;20;3;0;2;0
2545.518369;29250;64;27;30;0;1;0
5004.583872;33566;63;25;56;1;4;0
2899.702858;65247;72;14;55;0;1;0
6767.806751;39650;86;18;8;0;6;0
3123.080994;0;101;1;83;4;1;1
8184.691323;82680;68;8;86;0;2;0
7636.279594;0;111;30;86;0;3;0
9227.567263;0;129;15;42;0;3;0
7587.337272;0;69;17;60;0;2;0
2191.133237;0;61;9;16;1;1;0
5004.135361;86834;64;2;93;0;8;0
4794.931261;46143;122;15;85;0;1;0
26730.06042;21275;240;3;58;0;2;0
4260.765808;47746;106;9;4;0;1;0
15477.27854;51675;196;11;86;0;5;0
5126.836814;85522;64;1;56;0;3;0
4068.092649;0;63;3;35;4;4;0
17712.20524;0;84;17;5;0;2;0
9775.816061;55632;123;35;98;0;7;0
20534.39224;0;93;24;25;0;2;0
5800.188903;0;78;32;37;0;5;0
3319.620511;69152;89;8;83;4;1;0
6529.431827;13476;67;3;30;2;2;0
7602.663689;0;105;2;84;0;5;0
2839.808041;33252;71;20;4;0;1;0
3288.209809;0;102;16;1;1;1;0
15031.5645;59456;189;11;7;0;8;0
5055.902381;88989;63;19;28;1;3;0
8012.917253;0;107;17;39;0;5;0
8300.70769;17034;113;11;40;0;6;0
2516.103555;88435;62;16;61;0;1;0
2749.407985;71445;70;6;95;2;1;0
8071.334962;72149;101;18;43;0;6;0
2867.312197;23376;78;19;18;0;1;1
7285.030983;44788;61;6;48;0;2;1
4118.588554;69379;103;14;79;0;1;1
5293.368089;38521;134;15;71;0;1;0
13265.96256;34482;67;4;6;0;2;0
2369.439009;0;68;35;35;0;1;0
9816.528302;37256;62;15;7;0;2;1
21914.40548;77311;181;18;36;0;2;0
5143.88351;39268;66;30;96;1;9;0
3136.698216;59644;79;15;94;0;1;0
7713.819259;0;68;2;33;0;2;0
2867.312197;23376;78;19;18;0;1;1
11516.40557;50854;73;15;72;0;2;0
15025.19126;35158;76;14;27;0;2;0
4013.849907;15413;106;4;67;0;1;0
3288.825448;17860;99;16;0;2;1;0
13736.1325;16181;181;22;79;0;8;1
3890.87081;91182;96;8;90;0;1;0
5701.277221;41154;72;6;7;1;8;0
2590.214327;18746;68;21;93;0;1;0
3223.331519;70277;80;23;4;0;1;0
4912.025292;0;66;23;38;0;4;0
6532.010543;24919;84;21;2;1;5;0
8012.124825;0;79;22;82;0;2;0
3731.504584;0;96;31;34;0;1;1
2702.380487;46370;68;28;86;1;1;0
23207.24981;89918;115;14;42;0;2;0
3347.028677;37138;85;4;13;0;1;0
8382.630118;19683;117;17;41;1;9;1
11793.12528;32214;100;5;6;0;2;0
2965.71995;26472;74;22;31;0;1;0
5646.323845;39841;72;9;40;0;5;0
2452.491364;51085;62;4;58;1;1;0
5953.213546;61006;74;6;99;0;9;0
12883.81001;34148;109;27;30;0;2;0
2471.528431;95697;61;16;55;0;1;1
2927.07045;75685;73;35;47;0;1;0
8400.788878;20870;72;20;90;0;2;0
2729.126448;66900;68;15;20;0;1;0
7643.068919;0;106;22;51;1;8;0
2493.591571;37043;68;25;89;3;1;0
4170.572119;42837;106;15;39;0;1;0
4908.207958;33305;62;3;12;0;5;0
3891.583881;0;103;8;35;0;1;0
2682.423898;24823;69;23;66;0;1;0
10003.24729;98192;84;2;64;1;2;0
13094.60875;88249;108;9;71;0;2;0
5719.785738;54585;71;33;39;1;3;0
9393.968332;39770;117;11;37;0;3;0
3433.82408;85367;85;27;20;0;1;0
4932.878744;74809;61;7;35;0;3;0
13610.10746;50144;114;0;35;0;2;0
2913.323811;20075;79;7;2;1;1;0
5111.304579;76448;63;9;13;0;3;0
4540.381153;59556;113;11;86;0;1;0
5598.273622;14174;72;1;62;0;8;0
9638.066778;35230;61;27;2;1;2;0
9801.287358;0;91;33;38;0;2;0
5504.139033;0;73;18;45;0;5;1
8447.801005;0;114;2;45;0;7;0
19927.63513;51352;66;21;87;3;2;0
5815.261714;76675;72;5;38;0;9;0
18690.34066;0;68;6;94;0;2;0
7224.235434;0;72;27;21;2;2;0
8595.982289;94242;71;35;7;1;2;0
12362.08766;0;113;4;92;0;2;0
4916.303715;71153;122;1;94;0;1;0
8935.274872;63326;225;5;99;0;1;0
5433.214031;29629;71;21;51;4;5;0
4847.24253;0;69;0;32;0;7;0
5714.165863;23726;74;1;83;0;9;0
10097.68732;48999;86;6;65;3;2;0
4726.869327;13037;124;28;49;0;1;1
7079.790277;24245;63;0;22;0;2;0
5395.434909;44047;137;12;38;0;1;0
9452.996411;91942;117;34;61;0;3;0
5284.312599;37640;67;25;74;0;4;0
20215.3918;77058;63;16;42;0;2;0
2510.054168;0;73;29;38;0;1;0
19884.91592;63755;62;28;40;0;2;0
4014.453113;37384;99;9;17;0;1;1
2540.689797;42557;65;4;35;0;1;0
27382.81893;45473;76;10;29;0;2;0
4875.31604;10743;70;12;64;2;8;0
12324.2654;0;113;5;90;0;2;0
2280.386988;0;61;16;29;0;1;0
4165.994433;0;64;27;32;3;5;0
4974.801539;75644;65;5;68;3;9;1
2404.917967;63455;61;26;71;0;1;0
3032.816016;73782;76;11;97;0;1;0
2891.272351;80590;71;4;19;0;1;0
15261.41386;59797;127;4;50;0;2;0
5015.009472;48567;130;12;15;0;1;1
5325.394799;62470;66;34;84;0;4;0
5291.395332;57338;66;9;85;0;3;0
16107.19004;63288;199;12;92;0;5;0
7605.637524;55281;192;22;68;1;1;0
3065.365332;22985;77;4;65;0;1;0
6245.575806;39608;78;14;15;1;7;0
9406.381948;99189;117;27;27;0;3;0
7815.46882;0;112;27;46;0;4;0
9747.99401;0;92;7;89;0;2;0
4686.469674;58089;118;31;83;0;1;1
8869.619888;81350;110;1;28;0;9;0
4741.808942;0;65;2;73;0;8;0
24178.68478;43704;201;29;67;0;2;0
7951.777533;75497;100;5;72;0;3;0
6762.082924;40372;85;15;17;0;4;0
3044.78946;17489;85;31;28;0;1;0
5908.16294;86277;74;19;33;0;3;0
4574.547243;0;63;3;5;0;6;0
8377.499751;0;74;14;38;0;2;0
22332.43946;49078;97;10;3;0;2;1
5838.89915;81082;73;5;85;0;4;1
7577.065297;0;116;20;9;2;6;0
8012.841201;40635;102;4;45;0;6;0
9217.978125;26351;119;14;87;0;7;0
2749.189304;0;80;15;83;0;1;0
3588.87609;42836;89;32;99;0;1;0
3954.538361;40175;102;34;78;1;1;0
3230.576665;62873;81;0;41;0;1;1
5158.648497;0;74;24;98;0;5;0
2776.582901;50985;71;7;31;0;1;0
12836.00951;0;116;6;28;0;2;0
28421.57022;42803;245;21;56;0;2;0
2276.392936;0;69;34;13;1;1;0
3895.961837;35970;98;29;81;0;1;0
4247.683347;44537;106;13;42;0;1;0
6005.847375;13528;86;21;35;0;3;1
2719.506996;14030;72;11;3;0;1;1
4185.757242;0;64;0;56;0;3;0
33473.34946;33190;106;18;95;0;2;1
7331.508054;0;100;1;25;0;4;0
9320.284812;21033;118;5;22;0;8;0
3312.323945;26285;84;7;1;0;1;0
5560.278162;0;74;29;52;0;8;0
8214.602384;73245;68;33;48;0;2;0
8647.139152;0;119;5;31;0;3;0
4446.738622;0;61;32;42;0;3;0
7769.841954;74365;193;11;85;0;1;0
3911.118202;30821;97;27;59;0;1;0
2731.520409;69844;68;5;9;0;1;0
8401.788653;0;124;15;86;0;8;0
5875.038074;55836;73;8;87;0;7;0
6188.379423;40352;77;31;33;0;3;0
4506.577736;14985;116;12;45;0;1;0
10548.53703;27458;131;18;62;1;3;0
35203.57475;56343;295;11;69;0;2;0
8193.750001;12780;111;17;53;2;6;0
5313.436344;68558;131;16;11;0;1;0
4379.770178;47747;111;31;76;0;1;0
20885.55547;16113;81;27;19;0;2;0
2771.963072;0;79;6;55;0;1;0
5461.548993;39626;69;23;0;0;3;0
2570.235172;49304;65;28;48;0;1;0
2227.072755;27972;61;7;38;0;1;1
5394.000979;27568;68;0;62;0;3;0
2300.691547;25905;63;21;12;0;1;1
25360.10404;21442;108;16;83;0;2;0
4374.038985;34516;113;12;70;3;1;0
4953.358432;0;68;11;90;0;4;0
4590.811214;28354;118;33;20;0;1;0
5062.37379;0;72;22;58;0;5;0
9075.768214;37722;116;8;23;0;8;1
8133.157212;32021;70;12;58;0;2;0
2869.301319;13393;73;31;11;0;1;0
27937.75093;13624;117;4;11;0;2;0
2606.186321;27800;67;9;78;0;1;0
7764.273102;58419;191;29;6;0;1;0
18380.39026;50407;92;30;67;0;2;0
6102.953572;0;84;0;76;0;4;0
9191.672825;77603;114;10;83;0;8;0
9581.281433;75606;119;6;97;0;7;0
7532.262392;41458;98;6;67;0;3;0
2795.321353;0;74;6;61;0;1;0
5673.840992;0;82;13;87;0;7;0
15016.18511;70619;187;2;84;0;3;0
3087.249746;41273;77;16;19;0;1;0
5480.701059;46946;70;10;37;0;9;0
7944.973807;0;113;10;97;0;9;0
8543.247323;99180;106;15;20;0;3;0
5380.898636;55350;67;0;13;0;9;1
4650.063763;28215;65;15;26;0;3;1
36946.06393;75425;116;25;88;1;2;0
3314.55133;63583;83;15;8;0;1;0
4566.377261;0;66;27;28;0;3;0
5597.12496;37995;139;16;50;0;1;1
2540.551456;37125;63;29;78;0;1;0
2939.330187;53357;73;4;77;0;1;0
16068.34838;70140;199;25;15;0;7;0
7360.873696;52380;186;27;76;2;1;0
2700.985899;79292;67;18;58;0;1;0
3095.705571;0;92;31;24;1;1;0
4383.751482;0;123;14;97;0;1;0
9928.874825;75425;123;3;49;0;6;0
2399.17815;20992;64;21;73;0;1;0
3402.777293;57428;85;34;40;1;1;0
8711.302422;92606;109;26;75;0;3;0
4358.762008;86001;109;4;27;1;1;0
2551.226692;79751;63;15;67;0;1;1
5642.747998;68654;71;32;21;2;9;0
4151.667368;0;61;7;71;3;9;0
2842.025913;92629;72;22;1;3;1;0
8791.444942;54094;112;9;51;0;4;0
8268.272933;95419;70;6;61;3;2;0
8581.637267;66466;71;20;35;0;2;0
5244.40475;68131;130;22;27;0;1;0
8509.019846;56481;106;7;17;0;3;0
4743.615503;70082;119;17;23;0;1;0
22754.66137;51437;115;35;30;0;2;0
5335.015944;0;73;6;97;0;9;0
6966.319103;27972;90;13;7;0;8;0
21205.37785;24930;76;7;16;0;2;0
4271.200049;26245;110;6;43;0;1;0
5580.818466;57883;69;4;0;0;9;0
2224.089639;0;64;20;4;0;1;0
2709.539796;58828;68;13;98;0;1;0
2890.338106;51906;73;29;78;0;1;0
6403.577368;28095;82;18;2;0;8;0
5981.381645;88723;74;12;94;0;8;0
6225.022266;53078;79;29;81;2;8;0
8496.358981;88895;106;0;87;0;8;0
10213.99111;60078;127;23;60;0;3;0
4547.162694;0;67;26;4;0;3;0
5741.696078;45820;71;4;89;0;8;0
2388.353882;0;73;12;84;0;1;0
12624.96121;12439;115;22;78;0;2;0
8382.478392;25998;71;16;38;0;2;1
4964.666365;98451;62;19;57;0;3;0
2871.437451;23803;72;11;90;0;1;0
13080.78528;0;124;12;58;0;2;0
2482.411991;26100;67;6;29;0;1;0
2726.834065;0;73;8;63;0;1;0
4776.186527;0;67;10;38;0;9;0
6091.89923;65252;78;27;75;0;9;0
5015.009472;48567;130;12;15;0;1;1
9035.671134;34337;113;20;44;0;9;1
4381.880534;20394;115;28;84;0;1;0
5775.517825;0;76;20;17;0;6;0
4250.282624;0;61;17;1;1;7;1
2347.048112;31617;62;17;29;1;1;0
6940.069184;0;62;31;30;1;2;0
2572.506605;21104;66;34;74;0;1;0
41491.74481;37748;181;21;22;2;2;0
3571.346578;0;96;19;30;0;1;0
12734.21253;25023;82;31;38;0;2;0
4529.112791;0;62;22;57;0;9;0
4177.876779;14108;109;27;88;0;1;0
9824.745841;23923;82;29;61;1;2;0
2430.801647;0;67;1;19;0;1;0
19160.98994;22705;239;19;59;0;7;1
3301.518961;0;89;10;83;0;1;0
4692.098956;0;69;31;89;0;5;0
8092.87696;50825;102;3;46;0;3;1
3964.534974;14616;106;16;23;0;1;0
2497.531509;0;69;5;74;0;1;0
9656.212573;29504;125;16;29;0;9;0
8888.143979;58789;111;4;69;0;3;0
7347.410517;29491;61;26;62;0;2;0
8578.364528;78077;107;11;47;2;6;0
3467.323976;0;96;2;53;0;1;0
8901.468512;76558;74;2;45;0;2;0
2619.337376;78618;66;7;56;0;1;1
8838.085637;82664;114;24;10;3;9;1
10127.77087;23053;132;5;97;0;8;0
4633.452912;50250;117;3;93;0;1;0
7796.000083;32169;199;0;74;0;1;0
2993.024583;0;80;28;97;0;1;0
7985.472561;99069;66;7;28;0;2;0
3508.569533;20978;98;19;96;1;1;1
2722.210707;17576;71;29;70;0;1;1
2783.583044;42297;71;29;62;0;1;0
8649.997286;0;115;0;3;0;3;0
4652.91278;0;63;21;23;0;7;0
8395.806331;0;110;22;72;0;9;0
8804.53711;48990;74;3;20;0;2;0
7155.337765;16916;64;31;31;0;2;0
3954.344534;18375;103;8;50;0;1;1
15032.9003;17150;65;28;19;0;2;0
8257.666512;23815;73;4;47;0;2;1
9256.918609;21947;118;30;76;0;9;0
6507.751779;0;97;4;11;0;4;0
2530.705137;89451;63;11;2;0;1;1
5482.549359;79325;68;4;31;0;4;0
4050.506193;88454;101;8;89;0;1;0
6326.679236;0;87;2;41;0;3;0
2627.76229;20943;69;0;86;0;1;0
7814.604545;51972;66;19;22;0;2;0
6314.579645;54408;79;29;17;0;4;0
6386.278164;23751;82;4;9;1;7;0
2537.969253;37612;64;0;32;0;1;0
5335.375586;91603;69;4;92;2;3;0
4549.079221;0;62;12;53;0;3;0
4836.21886;16450;128;6;81;0;1;0
6478.801192;50864;83;18;86;1;4;0
35440.14262;74560;110;31;20;0;2;0
2404.380963;62488;62;35;47;2;1;0
9264.565015;55837;117;16;35;0;9;0
2433.024631;0;66;12;71;0;1;0
5367.089817;97742;67;33;57;0;5;0
2452.360892;0;69;13;75;0;1;0
8646.504109;64125;108;3;44;0;3;1
4340.086445;0;62;22;39;0;6;0
4930.949334;70412;61;27;12;0;3;0
5292.632491;0;70;13;8;0;3;0
8986.610653;66267;111;23;95;0;3;0
5619.967791;0;82;14;23;0;6;0
10340.45566;40882;89;6;17;0;2;0
6369.262355;34498;83;30;72;0;7;1
2767.5949;0;74;0;52;0;1;0
4831.421687;23228;64;4;0;1;6;0
4282.947971;40864;109;16;70;1;1;1
5718.276608;46133;73;7;78;0;5;0
2580.849899;46900;66;13;59;0;1;1
6481.382268;0;92;1;17;0;6;0
5133.414764;53390;64;13;41;0;5;0
9369.639891;99185;115;8;19;0;3;0
3196.578455;62815;80;14;84;0;1;0
4720.608872;26277;61;17;30;0;4;0
8861.900439;41854;110;17;44;0;8;0
6032.737631;0;86;4;56;0;8;0
6832.36853;66627;85;32;55;0;8;0
2242.090803;12131;64;32;60;1;1;0
4157.698118;0;110;4;61;0;1;0
6189.122455;0;90;4;18;0;5;0
5643.724704;33317;72;18;31;1;3;0
5332.462694;68931;66;32;30;0;7;1
2121.313061;0;67;6;60;1;1;0
8281.740124;19189;108;21;9;0;3;0
7835.929299;49390;195;31;15;0;1;0
2552.913868;33124;67;35;7;0;1;0
2795.410029;40516;70;21;31;0;1;0
8007.399376;0;112;12;93;0;3;1
6886.324494;34615;87;6;73;0;7;0
5106.781547;29894;72;9;69;4;3;0
5612.375586;0;79;32;2;0;3;0
5658.912313;0;84;32;96;0;4;0
7263.599744;86732;180;0;95;0;1;0
8712.157741;68516;216;17;0;0;1;0
9198.685111;31562;115;14;6;0;3;0
5162.370678;0;74;33;92;0;4;0
6289.946999;24477;79;15;32;0;3;0
3649.708655;0;100;31;80;0;1;0
6766.558551;20046;87;15;59;0;3;0
4631.011293;78152;114;18;35;0;1;0
6810.52531;0;65;7;47;0;2;0
9378.634228;36067;117;30;78;0;3;0
15762.53198;44362;66;15;75;0;2;0
2635.505781;77350;66;11;4;0;1;0
5741.72743;86641;71;17;79;0;6;0
8414.942855;72258;105;8;50;0;4;0
9123.911266;70737;114;25;12;0;4;0
15994.008;0;159;19;75;0;2;0
9022.08313;0;125;7;99;0;3;0
4759.664624;0;81;10;80;3;3;0
3993.882994;17672;110;28;16;0;1;0
18853.73945;0;173;24;21;0;2;0
8840.193762;47297;115;10;46;4;4;0
6696.903521;57240;83;18;79;0;7;0
8476.082867;28181;109;32;41;0;3;0
5205.748188;31275;66;26;0;0;3;0
6141.961623;0;182;24;45;0;1;0
4376.363592;63774;111;18;63;0;1;1
12375.02163;78441;103;6;73;0;2;0
3451.10244;0;104;19;65;2;1;0
8107.26533;0;76;0;91;0;2;0
8662.048958;0;117;0;65;0;4;0
8696.907111;91423;109;3;71;1;5;0
2535.266473;86933;63;3;64;0;1;0
5633.741543;65255;72;3;65;2;3;0
5176.730072;41533;65;2;46;0;9;0
5531.723723;50097;71;25;81;0;5;0
2810.671023;73858;72;8;59;3;1;0
2780.729047;94943;69;3;22;0;1;0
2572.452634;72685;68;20;97;5;1;0
7664.219255;60184;199;7;44;1;1;0
3839.746159;0;106;29;38;0;1;0
2509.268453;74045;64;23;83;0;1;0
14566.09246;52564;122;33;28;0;2;0
3220.775528;19098;87;35;3;0;1;0
3199.824902;78784;80;33;72;0;1;0
16045.10952;0;65;10;10;0;2;0
4918.916267;29256;63;33;41;0;5;0
5623.757656;77912;71;2;21;1;3;0
5677.465907;45345;72;28;86;0;3;0
3016.444225;25630;86;8;63;0;1;0
5279.124682;22280;68;10;48;0;3;0
4803.935174;0;69;31;25;0;7;0
2608.786334;61567;65;35;78;0;1;0
7832.569008;34644;66;7;36;0;2;0
4260.33573;26991;119;34;65;0;1;0
2369.369299;49746;61;5;88;0;1;0
20604.01627;0;72;8;61;1;2;0
2652.067994;49625;66;29;9;0;1;0
2597.864075;49308;65;7;97;0;1;0
7712.436971;63624;95;10;5;0;5;0
4698.88415;80358;116;19;2;0;1;0
3403.919366;38460;88;15;1;1;1;0
4355.702301;0;64;22;22;0;4;0
11095.97445;0;101;10;48;0;2;0
3300.684961;0;92;3;9;0;1;0
6981.081694;34835;89;1;45;2;9;0
16922.12519;93836;139;1;19;0;2;0
7639.670244;34075;196;8;87;0;1;0
19237.77089;35624;66;6;55;2;2;0
2915.649943;83218;72;6;42;0;1;0
4196.429642;24641;105;12;82;0;1;0
16473.16905;22828;106;11;54;0;2;1
2657.570431;0;71;22;25;0;1;0
3267.709691;28729;90;26;19;3;1;0
2584.532849;72731;65;10;7;0;1;0
5503.919257;59932;71;16;77;1;3;0
8021.067105;54292;67;4;26;0;2;0
19606.35999;0;194;0;22;0;2;0
1904.000852;0;63;22;7;3;1;0
7288.297591;59414;91;23;21;0;3;0
5553.521059;96587;138;31;99;0;1;0
11702.34819;0;111;15;12;0;2;0
36897.79765;0;133;0;59;0;2;0
2957.102851;94362;74;21;96;0;1;0
19643.54421;84488;61;33;71;0;2;0
4111.888285;65085;103;20;55;0;1;0
15122.99194;0;72;35;86;0;2;0
12807.09083;0;69;32;21;0;2;0
2500.241685;0;67;4;44;0;1;0
4260.709139;0;62;1;73;0;3;0
2609.533154;60798;66;21;57;0;1;0
10796.44832;30761;69;16;16;2;2;0
2590.654042;25981;65;33;38;0;1;0
29199.81072;67739;149;4;76;0;2;0
4194.659772;25581;105;9;21;0;1;0
10314.52484;99759;65;12;25;3;2;0
9028.307862;76514;112;19;0;0;3;0
3954.344534;18375;103;8;50;0;1;1
6089.517361;21832;84;29;39;0;3;0
12827.42831;0;117;25;43;0;2;0
9135.291575;95330;113;1;1;0;3;0
7902.681227;0;106;21;25;0;9;0
14827.91055;0;68;31;69;2;2;0
2500.834374;25899;63;20;36;0;1;0
5395.346288;0;74;13;30;0;4;0
2651.615963;33201;66;9;56;0;1;0
2119.894333;18287;61;6;56;4;1;0
7155.471967;76506;89;35;65;0;8;0
5994.226432;41859;76;18;58;0;5;0
22647.21772;27504;91;26;45;0;2;0
2833.797966;45360;73;16;71;0;1;0
22332.43946;49078;97;10;3;0;2;1
5846.41534;0;90;16;66;2;6;0
2867.211836;91810;71;27;43;0;1;0
14435.66453;70600;122;26;5;1;2;0
5237.477743;33554;131;25;36;0;1;0
7710.912153;77642;64;20;14;0;2;0
5158.576449;25963;66;11;35;0;9;0
5414.897604;57452;136;25;10;1;1;0
2903.749709;0;77;15;89;0;1;0
5575.751228;91416;69;4;39;0;5;0
2616.409509;22000;69;27;36;0;1;0
4617.838205;41167;118;16;4;0;1;0
20123.86854;0;70;18;23;0;2;0
3200.795405;0;86;8;37;0;1;0
8583.854913;53944;71;13;20;0;2;0
4349.30875;75648;108;28;10;0;1;1
4729.593583;29414;64;2;32;0;3;0
5015.009472;48567;130;12;15;0;1;1
5797.604861;69276;74;14;22;2;8;0
3475.07136;0;96;6;60;0;1;0
8542.218196;50117;107;13;98;0;4;0
16473.16905;22828;106;11;54;0;2;1
6776.353402;0;96;0;38;0;3;0
9713.156737;0;136;7;34;0;3;0
4429.193391;20868;112;14;11;0;1;0
2435.535995;40921;62;0;50;2;1;0
9863.502214;99654;121;13;95;0;3;0
8207.858272;0;110;16;17;0;5;0
2781.446975;56218;72;17;74;2;1;0
